,image_info,image_confidence,image_margin,image_entropy,image_pred,image_label,dis2mean
3991,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_8846.jpg,0.9999990463256836,0.9999981160119091,1.3873633322722623e-05,1,0,tensor([2.4131])
3992,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_13133.jpg,1.0,0.9999999870860163,2.3458193345345694e-07,1,0,tensor([0.6146])
3993,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_14416.jpg,0.9999697208404541,0.9999394775550172,0.00034499747790304466,1,0,tensor([5.0629])
3994,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_6671.jpg,1.0,0.9999999999997417,7.489502640305385e-12,1,0,tensor([8.0311])
3995,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_7387.jpg,1.0,0.9999999999999534,1.4299788239789312e-12,1,0,tensor([9.1365])
3996,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_17541.jpg,0.9999542236328125,0.9999084269402374,0.0005033437536893114,1,0,tensor([5.2233])
3997,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16169.jpg,1.0,0.9999999999756386,5.953435977489749e-10,0,0,tensor([3.6038])
3998,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11931.jpg,1.0,0.999999997677175,4.6178880770186605e-08,0,0,tensor([0.2115])
3999,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_17502.jpg,1.0,0.9999999897543033,1.8848401790426947e-07,1,0,tensor([0.4663])
4000,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16534.jpg,1.0,0.9999999519307003,8.099976042219054e-07,0,0,tensor([2.6059])
4001,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_7274.jpg,0.9999843835830688,0.9999688139905629,0.00018797465384444456,1,0,tensor([4.5704])
4002,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_17841.jpg,0.9948573112487793,0.9897145857103169,0.03223249094674787,1,0,tensor([8.7700])
4003,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_2149.jpg,1.0,0.9999999998278499,3.87039059175733e-09,1,0,tensor([3.9906])
4004,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11348.jpg,0.9999996423721313,0.9999993119295141,5.2887677377301655e-06,1,0,tensor([1.7496])
4005,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_2771.jpg,0.9999984502792358,0.999996847929765,2.2931534334234802e-05,1,0,tensor([2.8192])
4006,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11634.jpg,1.0,0.9999999965043429,6.806654174394119e-08,0,0,tensor([0.4536])
4007,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_5864.jpg,1.0,0.9999999999945636,1.4101058507606338e-10,0,0,tensor([4.7839])
4008,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_19423.jpg,0.9999991655349731,0.9999983290023238,1.2540902813558736e-05,0,0,tensor([4.9342])
4009,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_4888.jpg,0.9913648366928101,0.9827296352013946,0.04963145756777484,0,0,tensor([12.2542])
4010,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_3270.jpg,1.0,0.9999999999992298,2.1480542721711432e-11,1,0,tensor([6.8649])
4011,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_19781.jpg,0.9999998807907104,0.9999997248431782,2.5634913258301692e-06,0,0,tensor([3.9399])
4012,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11668.jpg,0.9841068983078003,0.9682137575000525,0.08159341781327847,1,0,tensor([15.8105])
4013,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_13302.jpg,0.9999998807907104,0.9999998095085232,1.2922731060186876e-06,0,0,tensor([2.8610])
4014,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11013.jpg,0.9707388877868652,0.9414777476340532,0.13216433580221126,0,0,tensor([12.4599])
4015,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16274.jpg,1.0,0.9999999933653334,1.249371241257344e-07,0,0,tensor([1.0505])
4016,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_5485.jpg,1.0,0.9999999758059914,4.242942191037363e-07,1,0,tensor([0.6641])
4017,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_830.jpg,0.9999992847442627,0.9999985339028967,1.130367406295329e-05,1,0,tensor([2.4912])
4018,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_9604.jpg,0.9928855299949646,0.9857710804790258,0.04227451853543225,1,0,tensor([15.9971])
4019,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_4328.jpg,1.0,0.9999999686810739,5.411610790757551e-07,0,0,tensor([2.2801])
4020,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_15770.jpg,1.0,0.9999999999896694,2.6132166385554176e-10,0,0,tensor([4.7441])
4021,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_7501.jpg,1.0,0.9999999999997496,7.263276016116437e-12,0,0,tensor([7.4990])
4022,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16764.jpg,0.9999997615814209,0.999999513911149,4.005772546560359e-06,1,0,tensor([1.4615])
4023,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_8950.jpg,1.0,0.9999999999986108,3.7928946010545885e-11,0,0,tensor([5.8234])
4024,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_9392.jpg,1.0,0.9999999988641627,2.33935868748982e-08,1,0,tensor([2.1189])
4025,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16869.jpg,1.0,0.999999998609606,2.8355248899397825e-08,0,0,tensor([0.3408])
4026,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16562.jpg,1.0,0.9999999902072894,1.805935222742491e-07,1,0,tensor([0.4819])
4027,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_17217.jpg,0.9999936819076538,0.9999874054751672,8.15016295368092e-05,1,0,tensor([3.6390])
4028,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_19004.jpg,0.9999954700469971,0.9999909399894022,6.027128628124708e-05,0,0,tensor([6.5915])
4029,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_18836.jpg,0.9980900883674622,0.9961801633471623,0.013865537535995042,0,0,tensor([11.1386])
4030,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_768.jpg,1.0,0.9999999998819226,2.6992130800101465e-09,0,0,tensor([2.2277])
4031,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_7231.jpg,0.9999994039535522,0.9999988620053841,8.415326180010222e-06,0,0,tensor([4.6487])
4032,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_933.jpg,1.0,0.9999999994129286,1.2478715927432607e-08,0,0,tensor([0.8737])
4033,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_8882.jpg,0.9999940395355225,0.9999880908612795,7.753693072000466e-05,1,0,tensor([3.6806])
4034,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_6932.jpg,1.0,0.9999999901412453,1.8174521594609224e-07,0,0,tensor([1.3899])
4035,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_3214.jpg,1.0,0.999999999695927,6.663379900459786e-09,1,0,tensor([3.0973])
4036,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_18157.jpg,0.9999998807907104,0.999999782606217,1.7035552645076495e-06,1,0,tensor([0.9904])
4037,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_3110.jpg,0.999182403087616,0.9983648594934493,0.0066293486839433605,0,0,tensor([10.5517])
4038,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_9469.jpg,1.0,0.9999999975281484,4.898789267120869e-08,1,0,tensor([1.7971])
4039,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_10351.jpg,1.0,0.9999999998137208,4.1733580890640994e-09,1,0,tensor([3.1397])
4040,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_1060.jpg,1.0,0.9999999999547577,1.077623679908657e-09,0,0,tensor([2.9976])
4041,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_15325.jpg,1.0,0.9999999999998557,4.26635445527001e-12,1,0,tensor([8.2225])
4042,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_18685.jpg,1.0,0.9999999999960761,1.0305629457374068e-10,1,0,tensor([5.9332])
4043,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11977.jpg,0.9999847412109375,0.9999695203114243,0.00018410169244538818,1,0,tensor([4.2198])
4044,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_80.jpg,0.9966244697570801,0.993248967686668,0.022580521922274062,1,0,tensor([8.6795])
4045,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_614.jpg,1.0,0.9999999999996291,1.0617729141923238e-11,0,0,tensor([6.7233])
4046,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_3636.jpg,1.0,0.9999999999999618,1.1810204771249208e-12,1,0,tensor([8.9813])
4047,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_13700.jpg,1.0,0.999999999999801,5.817981819774204e-12,0,0,tensor([7.2131])
4048,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_17300.jpg,1.0,0.9999999999983046,4.595122259453634e-11,1,0,tensor([6.6625])
4049,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_18766.jpg,0.9831794500350952,0.9663588721305132,0.08539290655646604,1,0,tensor([15.9221])
4050,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_6434.jpg,1.0,0.9999999961074395,7.537631478494407e-08,1,0,tensor([1.4858])
4051,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_1897.jpg,1.0,0.9999999961388735,7.479892791449124e-08,0,0,tensor([0.5185])
4052,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_18255.jpg,0.9999997615814209,0.9999995020744734,4.173707078683385e-06,1,0,tensor([1.6744])
4053,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_12770.jpg,1.0,0.9999999996174516,8.295243182570425e-09,1,0,tensor([2.4461])
4054,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_6608.jpg,1.0,0.9999999999999939,1.9809891601134407e-13,1,0,tensor([10.0619])
4055,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_5874.jpg,1.0,0.9999999999911366,2.2556416689617064e-10,1,0,tensor([5.4514])
4056,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_17956.jpg,1.0,0.9999999851488202,2.6769528674746014e-07,1,0,tensor([0.7834])
4057,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_14696.jpg,1.0,0.9999999999846576,3.820314773353678e-10,0,0,tensor([3.8463])
4058,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_19290.jpg,1.0,0.9999999710698422,5.021807095108919e-07,0,0,tensor([2.2892])
4059,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_10259.jpg,0.9999970197677612,0.9999939877977795,4.150534188485995e-05,0,0,tensor([6.0676])
4060,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_14307.jpg,0.9989973902702332,0.9979947216343135,0.00792562431785135,1,0,tensor([16.0508])
4061,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_117.jpg,1.0,0.9999999977385314,4.5019623374175935e-08,1,0,tensor([1.8352])
4062,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11752.jpg,1.0,0.9999999995148114,1.0405588372884345e-08,1,0,tensor([2.6245])
4063,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_4693.jpg,1.0,0.9999999999999413,1.7902412542249855e-12,0,0,tensor([8.3550])
4064,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_4654.jpg,1.0,0.999999999986344,3.416288490183653e-10,1,0,tensor([5.0143])
4065,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_478.jpg,1.0,0.9999999999912552,2.2266403564966413e-10,0,0,tensor([4.7149])
4066,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_7506.jpg,1.0,0.9999999999799524,4.938325401550461e-10,1,0,tensor([5.1531])
4067,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_17162.jpg,1.0,1.0,8.967034415597434e-16,1,0,tensor([14.4549])
4068,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_12082.jpg,1.0,0.9999999937366328,1.1830591065749398e-07,0,0,tensor([0.9283])
4069,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_137.jpg,1.0,0.9999999998607353,3.160562215267868e-09,1,0,tensor([3.7146])
4070,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_15756.jpg,1.0,0.9999999999882143,2.965772720796282e-10,0,0,tensor([4.3180])
4071,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16428.jpg,0.9999992847442627,0.9999986202129207,1.0167671426126384e-05,0,0,tensor([4.7579])
4072,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_1294.jpg,0.7367134094238281,0.47342681884765625,0.5764665927884121,1,0,tensor([15.6022])
4073,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_3796.jpg,0.6773033738136292,0.3546067178249359,0.6288854178763351,1,0,tensor([11.9547])
4074,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16484.jpg,1.0,0.9999999997034408,6.506146375902944e-09,0,0,tensor([1.8224])
4075,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11006.jpg,1.0,0.9999999442742578,9.30777244780469e-07,0,0,tensor([2.7935])
4076,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_1838.jpg,1.0,0.9999999413157497,9.77156995486585e-07,1,0,tensor([1.3926])
4077,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_12087.jpg,1.0,0.9999999999999999,3.1302504801735477e-15,0,0,tensor([14.1417])
4078,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_3620.jpg,0.999483585357666,0.9989672183291987,0.004424504661957964,0,0,tensor([9.7929])
4079,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16258.jpg,1.0,0.9999999999997781,6.465713779153132e-12,1,0,tensor([7.7537])
4080,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_10580.jpg,1.0,0.9999999929689256,1.3199384141707147e-07,0,0,tensor([1.1794])
4081,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_622.jpg,1.0,1.0,1.713480133949186e-15,0,0,tensor([14.3898])
4082,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_1727.jpg,0.999998927116394,0.9999977988638875,1.6524121237565112e-05,0,0,tensor([5.0866])
4083,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_7226.jpg,1.0,0.9999999999933983,1.6995395990750164e-10,0,0,tensor([4.9797])
4084,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_18058.jpg,1.0,0.9999999982404285,3.5469786114421324e-08,0,0,tensor([0.2669])
4085,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16331.jpg,1.0,0.999999999637469,7.880666191734215e-09,0,0,tensor([1.3000])
4086,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_13468.jpg,0.9997796416282654,0.9995592711638892,0.002075897585116711,1,0,tensor([6.0530])
4087,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_7502.jpg,1.0,0.9999999999991959,2.239409006612378e-11,0,0,tensor([6.5953])
4088,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_9065.jpg,0.999994158744812,0.999988338059211,7.600432078980799e-05,0,0,tensor([6.4337])
4089,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_19504.jpg,0.9834067225456238,0.9668135140091181,0.08446645033825056,1,0,tensor([9.5671])
4090,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_4644.jpg,1.0,0.9999999999546824,1.0793461029482222e-09,0,0,tensor([3.0742])
4091,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_8915.jpg,0.9997205138206482,0.9994410760118626,0.00256601148379007,1,0,tensor([6.8514])
4092,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_1898.jpg,0.9999997615814209,0.9999995800955901,3.055457633234797e-06,0,0,tensor([3.5865])
4093,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_3064.jpg,1.0,1.0,5.826957604746165e-16,0,0,tensor([15.4539])
4094,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_7338.jpg,1.0,0.9999999999927395,1.8622239893358355e-10,0,0,tensor([4.7599])
4095,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_10087.jpg,1.0,0.999999999829875,3.826874358609307e-09,0,0,tensor([1.9430])
4096,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_8301.jpg,0.9999996423721313,0.9999993068758783,5.359090214675777e-06,0,0,tensor([4.1705])
4097,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_1154.jpg,1.0,0.9999999945166689,1.0430147384593388e-07,0,0,tensor([0.8397])
4098,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_18037.jpg,1.0,0.9999999986826545,2.6936615029619033e-08,0,0,tensor([0.4319])
4099,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_4480.jpg,1.0,0.9999999999963173,9.695630642724478e-11,1,0,tensor([5.6470])
4100,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_6978.jpg,1.0,0.9999999999960704,1.0320161722463936e-10,1,0,tensor([5.8009])
4101,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_19377.jpg,1.0,0.9999999999999851,4.720055857656539e-13,0,0,tensor([9.7009])
4102,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_14411.jpg,1.0,0.999999999999857,4.229172113371816e-12,1,0,tensor([8.5369])
4103,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_18910.jpg,0.9999995231628418,0.999999025985403,7.693028918345887e-06,1,0,tensor([2.0704])
4104,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_18965.jpg,0.9999916553497314,0.9999833207875781,0.00010581814974263391,1,0,tensor([4.2195])
4105,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_17198.jpg,1.0,0.9999999999999842,5.004884710127928e-13,0,0,tensor([9.7261])
4106,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_2195.jpg,0.7227778434753418,0.4455556869506836,0.5903105740803286,1,0,tensor([11.1989])
4107,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16955.jpg,1.0,0.9999999999998417,4.665741658705629e-12,1,0,tensor([8.4322])
4108,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_2998.jpg,1.0,0.9999999999987422,3.446567144543321e-11,0,0,tensor([5.9347])
4109,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_5962.jpg,0.9999998807907104,0.9999997109546683,2.7666869310890556e-06,1,0,tensor([1.2255])
4110,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_2595.jpg,0.9999998807907104,0.9999998115911239,1.2600524151806172e-06,0,0,tensor([2.7663])
4111,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16920.jpg,0.999994158744812,0.9999882857118791,7.658273835193838e-05,1,0,tensor([4.2847])
4112,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_7657.jpg,1.0,0.9999999999998728,3.7780919816445416e-12,0,0,tensor([7.8984])
4113,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_12088.jpg,0.9997736811637878,0.9995473996095825,0.0021256396115940093,1,0,tensor([6.9898])
4114,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11064.jpg,1.0,0.9999999999999408,1.8018142870705255e-12,0,0,tensor([8.3622])
4115,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_468.jpg,1.0,0.9999999966486439,6.539803002864625e-08,1,0,tensor([1.0424])
4116,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_19199.jpg,0.9999679327011108,0.9999358918503276,0.00036364149324711204,0,0,tensor([8.0099])
4117,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_2101.jpg,1.0,0.9999999992145225,1.6467322379371245e-08,0,0,tensor([0.8264])
4118,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_12450.jpg,0.9999998807907104,0.9999997475697882,2.228263943305568e-06,1,0,tensor([1.0379])
4119,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11777.jpg,1.0,0.9999999867058333,2.411022154137954e-07,0,0,tensor([1.6275])
4120,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11858.jpg,0.9999059438705444,0.9998118866351433,0.0009661134351210853,1,0,tensor([5.8929])
4121,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_18233.jpg,1.0,0.9999999999999732,8.376157205570935e-13,1,0,tensor([9.6396])
4122,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_4828.jpg,1.0,0.9999999992489352,1.5779518263019273e-08,1,0,tensor([2.5103])
4123,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_11658.jpg,1.0,0.9999999972846323,5.355883171644704e-08,0,0,tensor([0.3628])
4124,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_17686.jpg,0.5314154624938965,0.06283089518547058,0.6911720100152516,1,0,tensor([12.1823])
4125,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_509.jpg,0.9995693564414978,0.999138774786843,0.0037677194976971757,1,0,tensor([6.9133])
4126,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_5253.jpg,1.0,0.9999999973127536,5.303213317206661e-08,1,0,tensor([1.8841])
4127,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_19266.jpg,1.0,0.9999999913850512,1.5997759035680752e-07,0,0,tensor([1.2967])
4128,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_4486.jpg,0.9918435215950012,0.983687087893486,0.047346991115959164,0,0,tensor([12.4021])
4129,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_1762.jpg,1.0,0.999999999967815,7.775737966979182e-10,0,0,tensor([3.1249])
4130,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_2979.jpg,0.9999599456787109,0.9999198787772912,0.00044572929192033677,1,0,tensor([4.9622])
4131,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_15019.jpg,1.0,0.9999999999997152,8.22610261657854e-12,0,0,tensor([7.0110])
4132,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_6405.jpg,0.9999996423721313,0.9999992403579085,6.278002165006936e-06,0,0,tensor([4.1029])
4133,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_16747.jpg,1.0,0.9999999999873574,3.1725064091658764e-10,0,0,tensor([4.1239])
4134,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_6455.jpg,0.9999991655349731,0.9999983886784776,1.1763289777749367e-05,1,0,tensor([2.3686])
4135,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Real/real_4352.jpg,0.9998111128807068,0.9996222347544972,0.0018083875060337306,1,0,tensor([5.9812])
