,image_info,image_confidence,image_margin,image_entropy,image_pred,image_label,dis2mean
1740,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1004.jpg,0.9998026490211487,0.9996053253853461,0.0018806334076969852,1,0,tensor([0.6280])
1741,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_237.jpg,1.0,0.9999999996850336,6.891008887210308e-09,1,0,tensor([0.6158])
1742,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2030.jpg,0.9999972581863403,0.9999945702998048,3.7218672894910495e-05,0,0,tensor([0.6152])
1743,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2955.jpg,0.9999988079071045,0.9999976477965902,1.7047317115900333e-05,0,0,tensor([0.5737])
1744,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_911.jpg,0.9999456405639648,0.999891330848186,0.0005877232181916931,0,0,tensor([0.6587])
1745,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3472.jpg,1.0,0.9999999788377565,3.739590041779007e-07,1,0,tensor([0.6094])
1746,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2797.jpg,1.0,0.9999999884710897,2.1073012595316132e-07,1,0,tensor([0.5693])
1747,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3403.jpg,0.9999746084213257,0.9999492659389944,0.0002935914672257136,1,0,tensor([0.6029])
1748,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_874.jpg,0.9999998807907104,0.9999997937292022,1.5345378351889892e-06,1,0,tensor([0.6217])
1749,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5394.jpg,0.9999998807907104,0.999999801988082,1.4081302491854393e-06,1,0,tensor([0.5769])
1750,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1288.jpg,0.875408947467804,0.7508178427815437,0.37597367746402865,1,0,tensor([0.5792])
1751,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2559.jpg,0.999222993850708,0.9984459518454969,0.006340337507015558,0,0,tensor([0.5706])
1752,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5229.jpg,0.9996441602706909,0.9992883861996233,0.003181054679796919,0,0,tensor([0.6040])
1753,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3551.jpg,1.0,0.9999999999084601,2.11587549095221e-09,1,0,tensor([0.5929])
1754,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_553.jpg,1.0,0.9999999972613773,5.399416603994457e-08,1,0,tensor([0.5985])
1755,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_635.jpg,0.9997366070747375,0.9994732773920987,0.00243374880292562,0,0,tensor([0.5828])
1756,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1951.jpg,0.9192952513694763,0.8385904729366302,0.2804872925911672,0,0,tensor([0.6291])
1757,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2172.jpg,0.9669870734214783,0.9339741170406342,0.14506431556875116,0,0,tensor([0.5986])
1758,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1424.jpg,1.0,0.999999999869728,2.9651729855952437e-09,1,0,tensor([0.5288])
1759,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2810.jpg,0.9934896230697632,0.9869792805984616,0.03926456695446726,0,0,tensor([0.6012])
1760,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2671.jpg,0.9967600703239441,0.9935201581101865,0.02180652952004334,0,0,tensor([0.5460])
1761,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_359.jpg,1.0,0.9999999999963525,9.606414916379055e-11,1,0,tensor([0.5454])
1762,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1319.jpg,0.9968162178993225,0.9936324195005,0.02148453150740827,0,0,tensor([0.6084])
1763,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4539.jpg,1.0,0.9999999983864593,3.266586591866819e-08,1,0,tensor([0.5860])
1764,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2676.jpg,1.0,0.9999999693248292,5.306746972254766e-07,0,0,tensor([0.5982])
1765,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1514.jpg,0.9999958276748657,0.9999916594879323,5.580793872582849e-05,0,0,tensor([0.5987])
1766,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1733.jpg,0.5078880190849304,0.01577603816986084,0.6930227337073516,0,0,tensor([0.6928])
1767,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3241.jpg,0.999927282333374,0.9998545731214108,0.0007655641913495406,0,0,tensor([0.5332])
1768,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4854.jpg,1.0,0.9999999844556182,2.79481246938347e-07,1,0,tensor([0.5578])
1769,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5164.jpg,1.0,0.9999999982781537,3.4746632858351096e-08,1,0,tensor([0.6411])
1770,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4288.jpg,0.999983549118042,0.9999670516172046,0.00019812620238272846,1,0,tensor([0.5598])
1771,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5203.jpg,0.9999988079071045,0.9999976213993023,1.7381393366281614e-05,0,0,tensor([0.5916])
1772,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_879.jpg,0.999995231628418,0.9999904303199401,6.356817062041934e-05,0,0,tensor([0.5563])
1773,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2165.jpg,1.0,0.9999999782570903,3.8363142300053223e-07,1,0,tensor([0.5490])
1774,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3632.jpg,1.0,0.9999999999853934,3.6442969836325556e-10,1,0,tensor([0.6162])
1775,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2228.jpg,0.999987006187439,0.9999740047887826,0.00015926536068482412,1,0,tensor([0.5938])
1776,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2369.jpg,0.9999431371688843,0.9998862282773189,0.0006130920760457741,1,0,tensor([0.6135])
1777,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1015.jpg,0.9999220371246338,0.9998440511990339,0.0008156273173921542,0,0,tensor([0.6045])
1778,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4980.jpg,1.0,0.9999999976075877,4.7491689004182784e-08,1,0,tensor([0.5446])
1779,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1525.jpg,0.8954308032989502,0.7908616289496422,0.33500804498914016,0,0,tensor([0.5380])
1780,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3555.jpg,1.0,0.9999999999484409,1.2213479976935718e-09,1,0,tensor([0.6471])
1781,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_225.jpg,0.9986213445663452,0.9972427366301417,0.01045815539354348,1,0,tensor([0.5930])
1782,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1461.jpg,0.999975323677063,0.9999506508938794,0.00028644955571495293,1,0,tensor([0.6555])
1783,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3686.jpg,0.9999725818634033,0.9999451093299285,0.00031594320384020026,0,0,tensor([0.5936])
1784,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2380.jpg,0.9999638795852661,0.9999277312053891,0.00040584099710020864,1,0,tensor([0.6417])
1785,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2056.jpg,0.9999998807907104,0.9999997781001042,1.7716598135769916e-06,1,0,tensor([0.5532])
1786,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_296.jpg,0.9994068145751953,0.9988136053434573,0.005000532327118109,0,0,tensor([0.5213])
1787,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_299.jpg,0.9991409778594971,0.9982820245204493,0.006922688386014715,0,0,tensor([0.5559])
1788,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5235.jpg,0.9999995231628418,0.9999990069368891,7.950096275753901e-06,0,0,tensor([0.6115])
1789,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5178.jpg,0.9997147917747498,0.9994296103541274,0.0026129281042263468,0,0,tensor([0.6412])
1790,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_749.jpg,0.9917358756065369,0.9834717288613319,0.04786331494615212,0,0,tensor([0.6099])
1791,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4999.jpg,0.9999996423721313,0.9999993029331335,5.41390147196196e-06,0,0,tensor([0.5499])
1792,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3559.jpg,0.9999920129776001,0.9999840282680452,0.00010171136873801023,0,0,tensor([0.5734])
1793,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2071.jpg,1.0,0.9999999989968142,2.078609429383782e-08,1,0,tensor([0.5502])
1794,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4943.jpg,1.0,0.9999999997091068,6.387451157398879e-09,1,0,tensor([0.5497])
1795,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1507.jpg,1.0,0.9999999999801474,4.892201713833522e-10,1,0,tensor([0.5464])
1796,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4543.jpg,0.9979786276817322,0.9959572835359722,0.014559732029362933,0,0,tensor([0.5540])
1797,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_370.jpg,0.9976266026496887,0.9952532243914902,0.016713949880486995,0,0,tensor([0.5735])
1798,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3815.jpg,1.0,0.9999999999806343,4.777041986662778e-10,1,0,tensor([0.5751])
1799,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1896.jpg,1.0,0.9999999999998926,3.2069040561127003e-12,1,0,tensor([0.5559])
1800,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_306.jpg,0.9999699592590332,0.9999398983036372,0.0003430434763322686,0,0,tensor([0.6265])
1801,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_779.jpg,1.0,0.9999999996631124,7.347948179508641e-09,1,0,tensor([0.5237])
1802,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1042.jpg,0.9999755620956421,0.9999510691432079,0.0002844823467319285,0,0,tensor([0.6081])
1803,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2873.jpg,0.9999322891235352,0.9998646112289862,0.0007174671945562355,0,0,tensor([0.5967])
1804,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_736.jpg,1.0,0.9999999997483153,5.5629465085300794e-09,1,0,tensor([0.5189])
1805,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2126.jpg,0.958081066608429,0.91616215929389,0.17399533563511127,0,0,tensor([0.6239])
1806,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3677.jpg,0.9999516010284424,0.9999032375853858,0.0005289740332813142,0,0,tensor([0.5527])
1807,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4934.jpg,0.7549246549606323,0.5098492652177811,0.5568599173230845,0,0,tensor([0.6379])
1808,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3359.jpg,0.9999998807907104,0.9999997588897003,2.059880253492883e-06,0,0,tensor([0.5519])
1809,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_443.jpg,0.9999957084655762,0.999991424034306,5.724933536052735e-05,0,0,tensor([0.6587])
1810,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1206.jpg,0.9898191094398499,0.9796381546184421,0.056831335859042924,0,0,tensor([0.5826])
1811,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1769.jpg,0.9999935626983643,0.999987163122114,8.297159737139802e-05,1,0,tensor([0.6097])
1812,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_821.jpg,0.9995155334472656,0.9990310375287663,0.00418221657957764,0,0,tensor([0.5905])
1813,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5102.jpg,1.0,0.9999999986190045,2.8172945923013906e-08,1,0,tensor([0.5859])
1814,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5316.jpg,0.7410041093826294,0.482008159160614,0.5720040488611187,0,0,tensor([0.6190])
1815,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_219.jpg,1.0,0.9999999532933472,7.883793043889208e-07,1,0,tensor([0.5589])
1816,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1438.jpg,0.9999983310699463,0.9999966874743222,2.3559361216972145e-05,1,0,tensor([0.6043])
1817,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_455.jpg,0.9999998807907104,0.9999997315077849,2.4655520960875815e-06,1,0,tensor([0.6040])
1818,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2802.jpg,0.9999996423721313,0.9999992403590738,6.277986169326492e-06,0,0,tensor([0.5155])
1819,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3321.jpg,1.0,0.9999999996722206,7.158269830597387e-09,1,0,tensor([0.6065])
1820,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_476.jpg,0.9999970197677612,0.99999405083895,4.07667031864628e-05,0,0,tensor([0.5499])
1821,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4555.jpg,0.9987492561340332,0.9974985822336748,0.009609556699392646,0,0,tensor([0.5846])
1822,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3618.jpg,1.0,0.9999999995087119,1.0530263719144536e-08,1,0,tensor([0.6515])
1823,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2351.jpg,1.0,0.9999999994321217,1.2089625854657523e-08,1,0,tensor([0.6466])
1824,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1408.jpg,0.9996271133422852,0.9992542089312337,0.003316594818461674,0,0,tensor([0.5894])
1825,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_810.jpg,0.9999996423721313,0.9999993361190604,4.951072916837874e-06,0,0,tensor([0.5692])
1826,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5047.jpg,1.0,0.9999999999812796,4.6241805113458946e-10,1,0,tensor([0.5394])
1827,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4041.jpg,0.9998841285705566,0.9997682340908796,0.0011661967341967789,0,0,tensor([0.5311])
1828,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5258.jpg,0.6642830967903137,0.32856619358062744,0.6381535650255907,1,0,tensor([0.7581])
1829,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1901.jpg,0.9999876022338867,0.9999751687737444,0.00015283510514035216,1,0,tensor([0.6386])
1830,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3230.jpg,0.9986683130264282,0.9973366587655619,0.010148126592126154,0,0,tensor([0.5882])
1831,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2376.jpg,1.0,0.9999999720656785,4.858731001085911e-07,1,0,tensor([0.5144])
1832,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_657.jpg,1.0,0.9999999733005147,4.6560221952113447e-07,1,0,tensor([0.5385])
1833,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2584.jpg,0.9076316952705383,0.8152633458375931,0.30798330235822396,0,0,tensor([0.5416])
1834,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4856.jpg,0.9937670230865479,0.987534087151289,0.037863785427657795,0,0,tensor([0.5408])
1835,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3988.jpg,0.9684162139892578,0.936832357198,0.1402053553119752,0,0,tensor([0.6119])
1836,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4844.jpg,0.9258661270141602,0.8517322838306427,0.2642030138482109,0,0,tensor([0.6114])
1837,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4370.jpg,1.0,0.9999999999653874,8.337068317497118e-10,1,0,tensor([0.5717])
1838,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2051.jpg,1.0,0.9999999671279234,5.66406992999188e-07,1,0,tensor([0.5398])
1839,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3006.jpg,0.7282477021217346,0.45649537444114685,0.5849939454446236,1,0,tensor([0.5505])
1840,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1198.jpg,0.9999046325683594,0.9998093302274356,0.0009777154316860841,0,0,tensor([0.5880])
1841,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1013.jpg,1.0,0.9999999999927468,1.8604259599367353e-10,1,0,tensor([0.5263])
1842,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3154.jpg,0.9999998807907104,0.9999997686023008,1.9145700674550263e-06,0,0,tensor([0.5347])
1843,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3608.jpg,0.995570957660675,0.9911419092677534,0.02842275975497061,0,0,tensor([0.6415])
1844,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3318.jpg,0.9919060468673706,0.9838121058419347,0.047046704564941595,0,0,tensor([0.5792])
1845,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2048.jpg,0.8575141429901123,0.7150282710790634,0.4094505141823205,0,0,tensor([0.5183])
1846,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2161.jpg,1.0,0.9999999999893603,2.6882646649973435e-10,1,0,tensor([0.5361])
1847,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2786.jpg,0.9999991655349731,0.9999983529632459,1.2229208102323333e-05,0,0,tensor([0.6371])
1848,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5058.jpg,0.9839522242546082,0.9679044764488935,0.08223060686818892,0,0,tensor([0.6186])
1849,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3723.jpg,0.9949246644973755,0.9898493709042668,0.03187709264613947,1,0,tensor([0.5977])
1850,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5014.jpg,0.9985793828964233,0.9971588182961568,0.010733824714398859,0,0,tensor([0.6260])
1851,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4931.jpg,0.7216024398803711,0.4432049095630646,0.5914334901576239,0,0,tensor([0.5963])
1852,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1693.jpg,0.6806234121322632,0.361246794462204,0.6263986579711289,0,0,tensor([0.6438])
1853,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2882.jpg,0.9999823570251465,0.9999647122822353,0.0002107658126398209,1,0,tensor([0.7236])
1854,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3547.jpg,0.9991841912269592,0.9983683351310901,0.006617250987504435,0,0,tensor([0.5430])
1855,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3935.jpg,1.0,0.9999999953688392,8.887409794046692e-08,1,0,tensor([0.5513])
1856,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2043.jpg,0.7557191252708435,0.5114382803440094,0.5559643593247787,1,0,tensor([0.7244])
1857,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4578.jpg,0.9999980926513672,0.9999961929408983,2.693376981636394e-05,1,0,tensor([0.5547])
1858,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3395.jpg,0.8709229826927185,0.7418459206819534,0.38462842734043146,0,0,tensor([0.5770])
1859,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3697.jpg,0.999994158744812,0.999988269469668,7.6762113398918e-05,0,0,tensor([0.5740])
1860,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3812.jpg,0.9887906312942505,0.9775812597945333,0.06148765234461916,0,0,tensor([0.5966])
1861,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1529.jpg,0.9820101857185364,0.9640203453600407,0.09010926337508121,0,0,tensor([0.6127])
1862,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4194.jpg,1.0,0.9999999949067235,9.725786881022985e-08,1,0,tensor([0.5514])
1863,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3910.jpg,0.9999974966049194,0.9999949386472053,3.544042640579247e-05,0,0,tensor([0.5796])
1864,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3855.jpg,1.0,0.9999999697688224,5.234344612006505e-07,1,0,tensor([0.6065])
1865,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1677.jpg,0.6507933139801025,0.3015866279602051,0.6469541629127773,0,0,tensor([0.6924])
1866,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2496.jpg,1.0,0.9999999958197803,8.064856961849549e-08,1,0,tensor([0.5410])
1867,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3854.jpg,0.9999998807907104,0.9999997453712837,2.260852486791087e-06,1,0,tensor([0.5934])
1868,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2989.jpg,0.9999864101409912,0.9999728323400632,0.00016575719163178853,1,0,tensor([0.5723])
1869,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1643.jpg,0.9877561330795288,0.9755122922360897,0.06607495600513287,1,0,tensor([0.5920])
1870,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4686.jpg,1.0,0.9999999704817419,5.117951399441232e-07,0,0,tensor([0.5473])
1871,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4985.jpg,1.0,0.9999999994248477,1.2237161653749214e-08,1,0,tensor([0.5676])
1872,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1634.jpg,1.0,0.9999999929633443,1.3209303547046397e-07,1,0,tensor([0.5596])
1873,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3651.jpg,0.9999991655349731,0.9999983429401595,1.2359677809038968e-05,0,0,tensor([0.5517])
1874,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1577.jpg,1.0,0.9999999999994174,1.641312114857697e-11,1,0,tensor([0.5480])
1875,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3899.jpg,0.9999998807907104,0.9999998165620241,1.1828887327716234e-06,0,0,tensor([0.5226])
1876,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_1191.jpg,0.9999998807907104,0.9999997667729801,1.9420006895850644e-06,1,0,tensor([0.5757])
1877,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_4596.jpg,0.9999517202377319,0.9999034068532637,0.000528407441931256,0,0,tensor([0.6539])
1878,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3989.jpg,0.9999833106994629,0.999966639035847,0.0002001074711923446,1,0,tensor([0.6481])
1879,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3951.jpg,0.9999991655349731,0.9999983504151828,1.2262387694135192e-05,1,0,tensor([0.6023])
1880,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3902.jpg,1.0,0.999999985142729,2.677989880820823e-07,1,0,tensor([0.5059])
1881,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5247.jpg,0.9568500518798828,0.9137001521885395,0.17782868123747275,0,0,tensor([0.5990])
1882,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3479.jpg,1.0,0.9999999984048682,3.231148347280925e-08,1,0,tensor([0.5324])
1883,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2844.jpg,0.9997811913490295,0.999562316617812,0.002063244477191609,1,0,tensor([0.5865])
1884,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5396.jpg,0.9999998807907104,0.9999997422203251,2.3074972113853573e-06,0,0,tensor([0.5983])
1885,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_5328.jpg,1.0,0.9999999836314206,2.934542908027607e-07,1,0,tensor([0.5833])
1886,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2790.jpg,0.9852109551429749,0.9704219000414014,0.07699826825616346,0,0,tensor([0.6142])
1887,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_15.jpg,0.9999864101409912,0.9999728555894762,0.00016551986322681692,0,0,tensor([0.5925])
1888,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_2700.jpg,1.0,0.999999956120984,7.433908128755269e-07,1,0,tensor([0.5829])
1889,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Test/Real/real_3774.jpg,1.0,0.99999999750281,4.946458877712978e-08,1,0,tensor([0.5886])
